x,216326,4211,3690,5426,2662,71384,5453,9703,11683,208908,2478,3385,57469,2708,6450551,5394,3062316,2187,25126798,60699,42611257,4114,123631,2123,176871,444795,2141,11525740,11626560,5311,644241,2094,387447,3902,3363,354624,60198,2719,17755052,23725625,2733526,45375953,10127622,11494412,24856436,11707110,16720766,176167,11625818,4261,17754438,24964624,9444,11717001,24978538,11656518,457193
3553,-0.063863463,0.219074565,-0.263452345,-0.083158059,-0.010193312,-0.359456524,0.21369116,-0.205851347,0.402586075,-0.17494332,-0.183219725,-0.090851688,-0.346259225,0.552207624,0.00738363,0.573822652,-0.093054549,-0.509204869,-0.251833312,2.768165358,-0.183015573,-0.000770835,0.352593595,0.367497843,0.271110739,0.392621758,-0.037757045,-0.016311684,0.325558685,0.132362971,-0.322487365,-0.182772782,0.181658323,0.073648175,-0.100626254,-0.969838619,-0.25559999,-0.244014494,0.163502412,-0.004510263,0.118791747,-0.198612738,0.300750368,0.823640688,0.05441516,0.29795952,-0.075383058,-0.003379001,-0.176770501,0.015643637,0.895749975,-0.198747225,-0.040301254,-0.306480927,0.02518539,-0.072299165,4.678637981
427,0.546969128,-0.911798896,0.622263408,-0.233801657,0.085445889,0.883128911,-0.05998358,0.298030372,0.195549814,-0.113163339,-0.264041108,-0.263728002,-0.5708864,0.410684018,0.24743735,-0.209363405,0.040553628,0.139538545,0.095935452,1.978268632,0.085114911,-0.220791111,0.215804249,-0.179472369,0.141661054,0.318966412,-0.397345011,0.128894785,-0.094716755,0.52083789,0.182444977,-0.136445776,0.282476432,-0.629679331,-0.263635486,0.613627985,0.014750004,-0.380241825,0.125141561,0.113445921,-0.355942842,0.164847473,-0.10291478,-0.304385727,-0.451920402,0.215554699,-0.578902852,0.093818807,0.724026904,-0.165900237,0.395259312,-0.090241894,0.206828349,-0.268244143,-0.115252353,0.499748915,0.540345371
5898,0.313248146,-0.683588494,0.250464453,-0.143426476,0.229319794,0.137239143,-0.694350065,-0.554378404,-0.381024809,-0.335257787,-0.458529673,-0.019157605,-0.439701998,-0.03021677,-0.455610991,-0.229432392,0.049515594,-0.496437562,-0.017948629,-0.389533612,-0.296831754,-0.307038902,-0.307046192,-0.239564811,-0.068360206,0.087554183,-0.206277762,0.020628878,0.349155227,1.091693167,0.067035679,0.180659464,0.04969039,-0.210843821,0.811301321,-0.012424439,0.124499992,-0.087675863,-0.536547152,0.185825372,-0.698870656,0.150198027,-0.058330871,0.406232705,0.017895543,0.199424765,-0.235307213,-0.327557704,0.222477588,-0.243061733,-0.122017807,-0.47346091,-1.547739714,-0.712827494,0.21117872,-0.106720442,-1.458743662
23365,0.032871338,0.300509509,0.124379791,0.262841598,0.390073768,0.032323927,-0.949149571,-0.519764986,0.241185864,-0.682329533,0.098322162,-0.438733007,-0.319746994,0.118979102,-0.958430946,0.006230406,-0.215480296,-0.380388159,0.075308491,0.471628238,0.317121253,-0.136541223,0.060056475,0.270891524,0.098981451,0.300483272,0.56377266,0.036506204,-0.193576062,0.764625877,0.470511293,0.06618928,-0.503459293,0.212549372,-0.417023271,-0.164193526,-0.256799988,0.12110052,-0.098198877,0.032947655,0.139177999,-0.206100827,-0.143438142,0.173223421,0.079424057,0.119942262,0.043046792,0.362353145,0.022375194,-0.257668763,0.941704797,-0.285866322,-0.512081437,-0.024670752,-0.746531531,-0.032557,2.291672468
6657,0.217518367,0.293153533,0.059237024,-0.266606778,0.364153745,-0.715102822,0.659435889,-0.283581547,-0.111453223,-0.505063124,0.199830511,-0.101907465,-0.20947852,0.590344775,0.297424093,0.69367236,0.080436308,-0.178663585,0.065480867,3.000211228,0.001735983,0.198665617,0.35977195,0.318608717,0.249842162,-0.036652281,-0.122624425,0.137876235,-0.006781353,1.582244718,-0.049336091,-0.341525961,0.265643473,-0.083024355,0.471843481,-0.346479014,-0.69372499,-0.314336985,0.127447642,0.256818869,0.471653779,-0.764309888,0.176119713,0.034542281,0.105916851,0.704152356,-0.016254202,-0.017177327,0.001826956,0.404908771,0.645163692,-0.313858526,-0.038562175,-0.379231258,-0.078519377,0.227697088,3.20171082
5054,-0.181743863,0.088588177,-1.021633861,-0.098939593,0.174415298,0.211837899,0.214781996,0.073569117,0.927325635,0.157381502,0.145875276,-0.009925313,-0.273799802,0.348599758,0.449374236,0.477895484,-0.108805991,-0.242000909,0.604236582,4.861058399,-0.128548719,0.286906387,0.274046771,-0.302115,0.492784918,0.067687251,0.52419022,0.047648488,-0.144091581,0.811859305,0.191388723,-0.01439065,0.893898777,0.310074523,0.099627107,2.334783822,-0.67552495,0.190810467,-0.138904143,-0.011345882,0.055731759,-0.17528168,0.209148268,0.870095699,0.213605963,0.177388518,0.559199567,0.080776166,-0.530794974,1.084112505,0.381281811,-0.29714118,-0.165351936,0.657510823,-0.500623877,0.182647194,2.36730057
3108,0.274445252,0.740695735,-0.133011718,0.006191531,-0.126312563,-0.173376784,0.52971202,-0.012809303,-0.108571168,-0.096631094,-0.272000125,0.184005302,-0.335921095,0.115530548,-0.026001513,0.026113817,0.139553052,0.056782806,-0.169056917,2.795659264,0.021811724,-0.384401785,-0.112224957,-0.20709042,-0.035412463,-0.111370633,-0.228726201,0.057035696,0.273934868,0.932353443,0.130173265,-0.559873414,0.484230706,-0.014343417,0.157864556,0.449971303,0.012950003,-0.246132523,0.654085687,-0.25215329,-0.041477071,2.086029389,0.009525017,0.08199819,0.259013248,-0.125723119,-0.011721332,0.230274907,-0.436943337,0.943594858,0.132921295,0.226408802,0.6318402,-0.198283528,-0.771287074,0.115379069,0.594854638
1950,-0.038043219,0.163119872,-0.813187976,-0.380111108,0.591498804,-0.336678386,0.484647687,0.333319798,-0.172781298,-0.072961146,0.07516128,0.064572101,-0.206083387,0.670974789,0.425036117,0.338730412,0.171345917,0.070912883,0.264217561,2.612858743,0.222801298,0.088223183,0.51380174,0.184625868,0.573804573,0.039206225,0.100053876,0.014778285,0.009426508,0.063902397,0.139561684,-0.269550616,0.722433361,-0.193214554,0.048339963,-0.218947507,-0.197324991,0.050020323,-0.090810266,-0.28264457,-0.188063072,-0.408472009,0.043219098,0.105194449,-0.212421856,0.325902936,0.285952897,-0.088806644,-0.526805238,0.166410078,-0.307481986,-0.252596536,0.542372411,0.282232689,-0.405901505,-0.153211729,2.732498288
9517,-0.464680898,0.354139191,-0.895422298,0.562825252,-0.281666846,0.19071272,-0.868819763,0.359475017,-0.356537413,0.228206834,0.001809274,-0.177721901,-0.36379947,-0.275842631,-0.683074445,-0.417064464,-0.397718296,0.101130417,-0.090153871,-2.104885998,-0.052877991,-0.081971448,-0.349341146,-0.08714419,-0.118454204,0.358489474,0.032274139,0.20053589,0.304597993,1.402263619,-0.191165924,-0.158409868,0.968574323,0.134441406,-0.359482557,-1.133261979,0.232675016,0.161693231,0.225375437,-0.250770208,-0.156929859,0.68314088,-0.641548927,-0.397887534,0.106560659,-0.023536967,0.174890989,0.115112999,-0.635753097,0.190338927,-0.409007148,-0.245082977,1.010993951,0.519624728,-0.145160535,0.141560141,-2.219041914
351,0.141520857,-0.190393461,-0.116684473,-0.398830568,-0.318631349,-0.271838833,0.211459901,-0.284894681,-0.182357795,-0.428272043,0.009710266,-0.188622875,-0.100165694,0.121131958,0.975138158,0.620942191,-0.195594104,-0.580700172,-0.104944735,1.638943795,-0.302414829,-0.231447012,0.208278069,0.157978718,0.158683877,-0.179252764,-0.095907561,-0.048669585,0.106039712,-0.088172868,-0.032417548,-0.285249128,0.788276685,-0.168284063,0.810710758,0.58087929,-0.664025009,-0.143449866,0.54019161,-0.324274908,0.366606595,0.761917007,-0.062993687,0.359995829,0.101181936,0.36009844,0.485575927,-0.667796104,-0.539633294,0.835117824,0.112680602,0.073393646,0.61355475,0.04138003,-0.694319855,-0.182852153,1.865990162
25987,-0.762190053,0.206595465,-0.847938659,0.636705288,0.388116926,0.017293103,-0.603301306,-0.486701906,-0.544245977,-0.297493499,-0.181010925,-0.230145536,0.187609868,-0.181274652,-1.768211603,-0.46789611,0.066709581,-0.372568581,-0.1201465,-3.490974091,0.253997558,-0.397207619,-0.274707581,-0.476434785,-0.061588461,1.328010246,0.283413003,-0.133019562,-0.122977885,-3.221959449,-0.055872439,0.486510921,1.07148791,-0.317489492,-0.630413726,1.054433202,2.350625038,0.006602718,-0.221684153,0.06052367,-0.579524442,0.219949487,0.093882355,-0.20931344,0.014163735,-0.056893747,1.187943696,0.043555886,-0.313388994,-0.588024608,0.451312789,-0.055378495,-0.695209155,-0.041813976,-0.130009449,0.123171732,-6.127023697
23670,-0.057344669,-0.073981709,0.615232261,0.495627485,0.098745852,0.54505989,-0.768953992,0.448232318,0.119464888,-0.260237541,-0.45997271,0.339523408,-0.071531774,-0.085899426,-0.592613249,-0.083240178,0.102297588,-0.217142882,0.018307203,0.539268609,-0.036975918,-0.168324438,-0.063036801,0.046053385,-0.082379368,-0.187097332,0.017663951,0.037520018,0.876734544,3.124081244,-0.289476612,-0.305961995,1.132499453,-0.168248234,1.185202539,5.228992581,0.30837499,0.106125619,0.397207267,-0.086826046,0.01410912,0.404638252,-0.81146394,0.237096137,0.536896603,-0.60164729,1.459557235,-0.328501868,0.083331063,2.225567915,-0.34265329,1.037639238,-0.750288971,0.283231965,-0.077190305,0.239499278,-1.907050371
4846,-0.180146174,-0.037339693,-0.630836047,0.142221977,-0.111556236,-0.089673053,-0.19484577,0.268169729,0.147275467,-0.511629584,-0.308698472,0.216051621,-0.454611223,0.055001135,0.499325305,0.184517666,0.048327496,0.004406103,0.176521751,2.231316071,0.161213798,0.008517275,0.237295272,-0.284715957,0.321617906,-0.185940539,0.19827037,-0.067301372,0.217551885,1.280947538,0.192159965,0.175942345,0.634813181,0.138497775,1.268188667,-0.316732243,0.351724975,0.042058107,0.047712914,0.109385177,-0.032799105,0.115126382,0.216193618,-0.412692486,-0.157849203,0.392296315,0.022632666,0.011146971,-0.434322221,-0.40830221,-0.383213389,0.045756779,-0.675569138,-0.101501872,-0.451681505,0.183050626,3.048775792
1452,0.893090045,-0.171797614,0.402533409,0.057692338,0.373198287,-0.115859091,-0.351853326,-0.085547776,-0.466145629,-0.41175836,-0.272314844,-0.254714438,-0.197327003,-0.236389292,-0.662551641,-0.798513042,0.036149508,-0.259364702,-0.04166542,-1.56934616,0.27413825,-0.233422818,-0.194691562,0.228821989,-0.439427967,-0.182870567,-0.589819046,0.096255956,-0.138863804,-1.370013291,-0.031823329,-0.266828985,0.215420266,-0.121349825,-0.343960032,-0.939970851,-0.379225016,-0.129076874,0.069647552,0.205261491,-0.302868639,0.664907351,-0.111298388,-0.116245511,0.238548616,0.100562716,-0.024509186,0.207570185,0.090468674,-0.377622387,-0.16804106,0.004367396,-0.133648448,-0.184312664,-0.503024508,0.217193481,-2.618585825
4776,0.261085976,0.12385476,-0.046393674,-0.229039113,0.357435751,0.146283925,0.624464964,-0.169302804,0.339724068,-0.799855219,0.042115555,-0.049264176,-0.03580501,0.537922915,0.270846725,0.416099223,0.064791206,-0.224620593,0.090599439,2.752948322,0.10878113,0.23683907,0.600075118,0.12279118,0.484961393,0.396377367,0.180340739,-0.089462086,0.158382843,0.25420117,0.395257634,-0.182224807,0.292141762,0.007710406,-0.146174811,-0.335589565,-0.525600024,-0.098720392,0.004791522,0.270435585,0.062242792,0.042850762,0.09530987,-0.006489603,-0.042180219,0.491768042,0.302330247,-0.002673274,-0.055240687,0.025533139,1.117422236,0.03163417,-1.028202673,0.089368324,-0.513539227,0.052831055,3.160228014
6908,0.688599194,0.105669785,0.142731685,0.169676486,0.201834558,0.363468241,0.660626599,-0.651540896,0.678375345,-0.243746718,-0.014161623,-0.07524746,0.038182971,-0.395629043,0.102946162,-0.322361787,-0.343939104,0.254532301,0.054354744,-6.074289171,0.174601046,0.001623823,-0.355626239,0.605204183,0.012589983,0.09358524,-0.39432288,0.312530931,-1.044599213,0.909507497,0.178758684,-0.6791384,0.570592987,0.082996511,-1.563597828,0.016052425,0.300025009,0.214523779,-0.022470771,0.288601011,-0.565253402,0.375401035,-0.446897023,0.464444941,-0.213780595,0.083974964,0.879477376,-0.113293238,-0.18358695,-1.081009211,-0.800129998,-0.176361092,-0.368589663,-0.137654934,-0.775748549,0.120968279,-7.797374964
11182,-1.045115998,-1.733528716,-2.492256688,-0.63689238,0.295090312,-0.444011047,-0.500449624,-0.17187643,-0.880344736,-0.792076197,-0.103035416,-0.62596364,-0.354367228,0.09606048,0.392337047,-0.430857489,-0.094013557,-0.289191843,-0.122714321,-0.973439426,-0.082090197,-0.404603088,0.33081895,-0.90244475,-0.069720794,0.263160582,-0.222430143,-0.261393192,-0.6988695,2.210332963,0.544956047,-0.974120707,1.616277974,-0.19647931,0.391005754,0.144681215,-1.224300027,-0.491949249,-1.229983445,-0.282361587,0.252860316,-1.926565482,0.052963383,0.309557037,-0.547039692,-0.385209193,-1.292163296,0.406485912,-0.435809488,0.133787341,0.738439302,-0.916403725,-0.02149436,-0.059405491,-0.439879802,0.484005834,0.668152779
2146,0.06200883,-0.073755059,0.257014278,0.18350653,-0.187487072,-0.272749603,-0.517178452,-0.549890546,-0.186410608,0.078605279,-0.307937137,0.044003618,0.155381411,-0.525037811,-0.03750962,-0.217293981,-0.390228457,0.019648575,-0.033447567,-4.597516805,-0.2313622,0.010295089,-0.264173297,-0.308966883,-0.279606632,-0.404110536,-0.737884831,0.045265896,-0.129422567,-1.103437251,0.116565923,0.18775792,0.569087276,-0.337245668,-2.299518764,-3.234854162,0.189625014,0.048198141,-0.242490332,-0.100596896,-0.05330192,0.620874431,-0.021742976,0.59312285,-0.43798473,-0.525076758,-0.138501462,0.13588095,0.463324136,-0.16506379,-0.593569769,-0.044290387,-0.702029108,-0.03069088,0.157171053,-0.157376519,-3.071481109
3385,-0.954166651,0.104333668,-2.339951457,0.685910063,0.415602799,0.64374423,-0.177359046,-0.502786879,-0.463757932,-0.208902413,-0.307257361,-0.111529838,0.015760648,0.056439968,-0.39553453,-0.19947337,0.072434894,0.198017246,-0.247408708,-0.487070788,0.008384456,0.342876224,-0.208038422,-0.75768646,-0.050103579,-0.101791005,-0.144624069,0.365329869,-0.305479801,-0.945838495,-0.047614958,0.305267832,-3.024693542,0.169253733,-0.695692465,-0.120816328,0.142824993,0.020469393,0.249196289,0.258311815,-0.278895545,2.889082673,0.149158418,-0.305969486,0.022931381,-0.13215315,-2.386050014,-0.341210828,-0.05656078,-1.570445096,0.233119209,-0.103311164,-0.770533116,-0.521883507,0.132581387,0.946420568,-1.663733304
672,-0.494842753,-0.603729634,-0.764367614,0.05492611,0.127414427,0.611168347,-0.456954927,0.557073324,-0.284647158,0.043773495,-0.179309223,-0.511824532,-0.028676416,-0.476697793,-0.614015292,-0.124089632,0.114809097,-0.807346461,-0.450426009,-1.503127121,-0.080626091,0.055262048,-0.083324742,-0.314186818,0.079623927,0.516731022,0.015255246,0.095527595,-0.942277375,-1.87013523,-0.166577315,0.411792323,-1.110516799,-0.039875172,-1.17621509,-1.253488362,-0.688924991,0.225675253,-0.397050813,-0.125185425,-0.839375122,0.397513697,-0.115210056,-0.334815414,-0.535317272,0.2895964,0.069987046,-0.226025444,-0.492693849,-0.974604982,-0.450038768,-0.152083154,-0.245886091,-0.379078933,0.694803693,0.070095013,-0.547874421
5710,0.219580645,-0.004304944,-0.229478079,0.227860843,0.39407401,0.185773082,0.175803764,-0.339674296,-0.074003754,-0.486250267,-0.430481758,-0.096333854,-0.118306617,0.106984654,-0.66883862,-0.200046563,-0.239902366,-0.202249001,0.074239359,0.046863429,0.069788761,-0.2738888,-0.233400846,0.169874075,-0.336861556,-0.282349191,-0.062009938,-0.163481834,-0.322681995,0.225704012,-0.225844323,-0.175811852,-0.02976993,-0.150652981,-0.062327772,-0.41349259,0.773525,-0.132302715,0.010587917,0.373909338,0.130896761,0.084917031,0.011669117,0.002187126,0.184064577,0.083039022,0.57284965,-0.050650842,-0.088178411,-0.41241287,-0.016525706,-0.239734843,-0.699570563,-0.169880001,-0.676706231,0.194029101,-1.125758946
5261,0.253152764,-0.728718493,0.386896222,-0.306433534,0.241487953,0.393129356,-0.503759588,-0.185520679,0.079116692,-0.450536175,-0.480335908,-0.022915677,-0.616816346,0.488221538,-0.293916047,-0.077307441,0.179420788,-0.322936527,-0.117140857,0.865535723,0.126624973,0.029855192,0.375230698,-0.547744345,-0.04184377,0.285418353,0.030419059,0.042092669,-0.498936443,2.691867467,0.200423992,-0.363332099,0.734811943,-0.482141804,0.846226498,1.428654879,-0.29079999,-0.009345833,-0.900152936,-0.091519023,-0.091224314,-1.094287668,0.110741461,0.552576773,0.088934722,0.096230327,-0.608217411,0.012214042,-0.141638037,-1.103126113,0.258974769,-0.894743762,-0.334345012,0.066126459,-0.086802573,0.11069291,-0.151278019
2115,0.229833648,0.187986029,-0.256679812,-0.056105394,0.55395749,-0.452369004,-0.089127315,-0.443568195,-0.234004928,-0.655923896,0.066264047,-0.340538631,-0.24825132,0.442553231,0.124871895,0.448855916,0.055486873,-0.166569739,0.184275838,1.424017845,0.271043044,-0.259544484,0.428433949,-0.170682098,0.325655848,-0.009840405,0.544360903,-0.013169368,0.028453697,0.175724648,0.328615908,-0.347553274,0.22022297,-0.158106541,0.639113083,-0.61646229,-0.457625017,-0.350408946,-0.373416513,0.358967919,-0.203310762,-0.110560592,0.27201252,0.261341378,-0.005280313,0.66743208,0.295402785,0.227442006,-0.169190959,-0.251425663,1.030128237,-0.046878296,-0.94872056,-0.196860337,-0.285377762,0.421863038,2.05834341
10765,-0.868682734,-0.223883394,-1.984388604,-0.020979025,0.186836886,-0.303426517,-0.297262731,-0.495708279,-0.867540553,-0.530379978,-0.211076521,-0.026633222,0.53920553,-0.047841466,-0.178931594,-0.351456689,-0.141716798,0.129947972,-0.202451572,-2.382105779,0.143136908,-0.082832194,-0.241058079,-0.089217469,-0.245825133,-0.393166134,-0.022658613,-0.357852499,0.496854305,3.03423631,0.288846646,0.191477287,-1.685499217,0.032930067,-0.001543283,0.92753597,-0.016025037,-0.135829244,0.000512635,0.065022751,0.760871512,-0.329193882,0.167459885,-0.390207535,0.68898555,0.697970356,0.880432132,-0.247023595,-0.654832342,1.264334262,0.40317607,-0.006688763,-2.025673948,-0.088965399,-0.637170231,-0.535974977,-4.102245808
25839,0.441264877,-0.065232953,0.605036699,0.443389674,-0.318181392,-0.038703457,-0.014188727,-0.144438102,-0.732146601,0.191842902,0.251414559,-0.473574625,-0.238461432,-0.076568883,-0.419591278,-0.375567734,-0.413454022,0.335303902,-0.440061439,-1.376591005,-0.45703763,0.013899679,-0.534270131,0.519234207,-0.289143738,-0.143954014,0.080340531,-0.122958815,0.091433858,-0.408213702,-0.811937172,-0.855834044,-1.243625235,0.087213461,-0.875379443,-0.175328553,-0.969675004,0.087973128,0.093311821,0.089570219,0.185343094,1.050346041,-0.065986604,-1.29540154,0.373188363,0.107513827,-1.578076173,-0.372931371,0.297375114,-0.193599429,-0.730413943,0.058830509,1.032387607,-0.474079499,0.326642643,0.429249191,-1.04533755
4172,0.021430126,0.378735392,-0.314256609,-0.170324957,0.281295836,0.054916799,-1.844082083,-0.464889134,0.093732643,-0.43351636,0.048171185,-0.822459777,-0.311777685,0.093465189,-0.407020539,-0.317006385,-0.118804777,-0.123615525,0.027669637,-1.102301318,0.287700215,-0.210048146,-0.072059664,-0.429434968,-0.174862393,0.190137494,-0.113736769,0.007266847,-0.274203189,-3.271807221,0.256532792,-0.290018564,-3.453138335,-0.076916165,0.012789965,-1.687480778,-0.403124988,0.223050303,-0.938162437,0.38461976,-0.098058288,-0.605077072,-0.331240431,0.304502899,-0.267672189,0.261075979,-0.041690523,-0.019382807,-0.309598807,-2.237439094,0.392055045,-0.531981195,-0.748290879,-0.152636285,-0.131692797,0.204444255,0.204568915
7015,-0.422362137,-0.07855961,0.026281205,-0.20658227,0.27152205,-0.344068155,0.532924972,0.136605091,-0.115752405,-0.435284739,0.415121605,-0.175598111,4.60E-06,0.486871428,0.032963097,0.63660163,0.199923985,-0.231675989,0.096296331,2.388156846,0.168932005,0.078204883,0.492880741,0.201153556,0.463024689,0.282518969,0.364003826,0.030046419,-0.031878459,-0.212663618,0.45067952,-0.636322516,0.897581444,-0.122253339,0.880264886,-0.656344593,-0.433400009,-0.06297203,-0.074075107,0.115984265,-0.399069876,0.739177446,-0.122593003,-0.253105056,-0.178604953,0.193852423,0.601106772,-0.117878026,-0.131975446,-0.393768633,0.632641091,-0.10731898,-0.751273855,-0.115053254,-0.338270194,0.348939909,2.925410867
